MaxFitness,MeanFitness,StdDevFitness,MaxComplexity,MeanComplexity,StdDevComplexity,MeanSpeciesChampFitness,StdDevSpeciesChampFitness,MinSpeciesSize,MaxSpeciesSize,SpeciesCount,Generation
1.173076923,0.97448677,0.061964877,21,20.1,0.3,1.02282026,0.03164748,1,4,10,58
1.173076923,0.977385185,0.056405375,21,20.15,0.357071421,0.998231059,0.04959719,1,4,10,59
1.173076923,0.975907392,0.073678755,21,20.3,0.458257569,1.018857776,0.064656168,1,6,10,60
1.173076923,0.996817073,0.070206736,21,20.1,0.3,1.022892352,0.066694095,1,5,10,61
1.173076923,0.959622758,0.068428912,21,20.15,0.476969601,0.993906557,0.070475131,1,4,10,62
1.173076923,0.972951264,0.063720014,21,20.15,0.572276157,0.992885425,0.056283952,1,4,10,63
1.173076923,0.971767586,0.078419385,21,20.05,0.497493719,1.005246416,0.083916293,1,6,10,64
1.173076923,0.951354736,0.084588332,21,20.2,0.4,0.9753962,0.089988195,1,4,10,65
1.173076923,0.962042135,0.084346602,21,20.3,0.458257569,0.992105272,0.095146842,1,4,10,66
1.173076923,0.962170428,0.082261245,21,20.2,0.4,1.003532401,0.085034287,1,5,10,67
1.173076923,0.983949468,0.072416907,21,20.2,0.4,1.01328106,0.07523429,1,4,10,68
1.173076923,0.952153532,0.082756231,21,20.3,0.458257569,0.998877186,0.085640942,1,4,10,69
1.173076923,1.004677412,0.072748112,21,20.35,0.476969601,1.015138994,0.095662526,1,5,10,70
1.173076923,0.970248634,0.085397858,21,20.45,0.497493719,1.010258095,0.08910832,1,4,10,71
1.173076923,0.980865783,0.068265806,21,20.4,0.489897949,1.025045405,0.061890712,1,8,10,72
1.173076923,1.013669064,0.052947803,21,20.4,0.489897949,1.041224447,0.046145307,1,4,10,73
1.173076923,1.001749517,0.05753907,21,20.4,0.489897949,1.02472531,0.066580691,1,4,10,74
1.173076923,0.965649006,0.078201218,21,20.5,0.5,0.99901454,0.081935399,1,6,10,75
1.173076923,0.962879192,0.073818189,22,20.75,0.536190265,0.98126707,0.086124364,1,5,10,76
1.173076923,0.964868295,0.074536499,22,20.85,0.653834842,1.00531079,0.07238383,1,4,10,77
1.173076923,0.952631794,0.066737496,22,20.7,0.714142843,0.981812827,0.072437984,1,5,10,78
1.173076923,0.973723624,0.062963483,23,20.8,0.81240384,1.007014851,0.058129342,1,4,10,79
1.173076923,0.959245659,0.078347954,23,20.95,1.023474475,1.002109081,0.070490721,1,4,10,80
1.173076923,0.950267056,0.071103794,23,21.35,1.061838029,0.977961516,0.078522548,1,4,10,81
1.173076923,0.98058833,0.072642345,23,21.25,0.887411967,1.023653865,0.050069945,1,4,10,82
1.173076923,0.987244115,0.084511614,23,21.1,0.943398113,1.012637989,0.093298488,1,5,10,83
1.173076923,1.000230611,0.074635574,23,21.2,0.979795897,1.037794692,0.075904063,1,4,10,84
1.173076923,0.989847857,0.090003108,22,21.05,0.668954408,1.047943316,0.065408749,1,5,10,85
