MaxFitness,MeanFitness,StdDevFitness,MaxComplexity,MeanComplexity,StdDevComplexity,MeanSpeciesChampFitness,StdDevSpeciesChampFitness,MinSpeciesSize,MaxSpeciesSize,SpeciesCount,Generation
1.3825,1.07866,0.117713484,630,626.02,3.813082742,1.1759,0.151512343,1,16,10,205
1.3825,1.07408,0.114096159,630,624.52,3.837916101,1.21195,0.091512964,1,11,10,206
1.3825,1.09126,0.115643644,630,626.46,3.341915618,1.1883,0.113066618,1,17,10,207
1.3825,1.09616,0.113499359,633,624.3,4.10487515,1.2211,0.090917215,1,15,10,208
1.3825,1.06169,0.127402586,630,626.34,3.631032911,1.19455,0.122610858,1,19,10,209
1.3825,1.07716,0.123088157,630,624.54,3.884378972,1.2151,0.094916226,1,15,10,210
1.3825,1.08295,0.103372639,631,626.3,3.606937759,1.2229,0.093911341,1,21,10,211
1.3825,1.07938,0.11313985,631,624.7,4.129164564,1.19355,0.12578264,1,15,10,212
1.3825,1.07049,0.109470475,632,626.34,3.922295246,1.19305,0.125918317,1,20,10,213
1.3825,1.07479,0.11890854,629,625.24,3.444183503,1.19805,0.110001011,1,10,10,214
1.3825,1.08486,0.11456195,629,626.22,3.425142333,1.2063,0.114384702,1,21,10,215
1.3825,1.0686,0.107323995,628,624.54,3.910038363,1.2042,0.091140331,1,11,10,216
1.3825,1.0989,0.096340801,629,626.4,3.322649545,1.22075,0.087244842,1,20,10,217
1.3825,1.08806,0.092724087,628,624.7,3.940812099,1.18005,0.091206209,1,21,10,218
1.3825,1.08325,0.116156672,629,626.98,2.249355463,1.21245,0.063719091,1,15,10,219
1.3825,1.08526,0.107206961,630,624.86,3.671566423,1.20955,0.067715748,1,21,10,220
1.3825,1.10402,0.099215017,629,627.2,2.391652149,1.21225,0.067181936,1,16,10,221
1.3825,1.09882,0.099937619,629,624.6,3.693237063,1.22025,0.059663326,1,21,10,222
1.3825,1.08405,0.112662294,629,626.32,2.989581911,1.23315,0.070908409,1,16,10,223
1.3825,1.08167,0.116756568,629,623.8,3.989987469,1.23315,0.070908409,4,6,10,224
1.3825,1.09563,0.100509841,629,624.02,3.916580141,1.23365,0.070516682,5,5,10,225
1.3825,1.08525,0.120352285,629,624.06,3.976983782,1.23615,0.069015234,4,6,10,226
1.3825,1.09279,0.121743505,629,624.12,3.813869426,1.2489,0.082068203,1,10,10,227
1.3825,1.10076,0.128180039,629,624.46,3.894663015,1.25335,0.076577428,1,10,10,228
1.3825,1.12005,0.107353586,629,624.22,3.759202043,1.26145,0.075964284,2,10,10,229
1.3825,1.10537,0.123600478,628,624.48,3.879381394,1.2551,0.08642274,1,10,10,230
1.3825,1.09884,0.117616769,629,625.22,3.239073942,1.2687,0.069030501,1,10,10,231
1.3825,1.07597,0.140153074,629,624.3,3.874274126,1.26105,0.076657501,2,11,10,232
1.3825,1.11751,0.107071308,629,625.12,3.409633411,1.25635,0.081766757,1,10,10,233
1.3825,1.09862,0.123144734,629,625.56,3.639560413,1.24115,0.112434659,1,10,10,234
1.3825,1.1076,0.114656443,630,626.2,2.863564213,1.2573,0.089505084,1,10,10,235
1.3825,1.08799,0.127425213,629,625.34,3.553083168,1.2248,0.097161772,1,15,10,236
1.3825,1.09213,0.119724175,629,626.82,1.946175737,1.21905,0.12104843,1,10,10,237
1.3825,1.09459,0.122255989,629,627.18,1.451757556,1.25275,0.08103834,1,14,10,238
1.3825,1.10449,0.127258339,629,626.9,1.590597372,1.27165,0.067801567,1,10,10,239
1.3825,1.08083,0.128302557,630,627.24,1.436105846,1.2638,0.07064425,2,15,10,240
1.3825,1.10129,0.11611654,630,626.94,1.58,1.24335,0.07151575,1,11,10,241
1.3825,1.08146,0.11524534,629,627.18,1.337011593,1.24005,0.072986454,1,21,10,242
1.3825,1.09856,0.099040882,630,627.04,1.684755175,1.22645,0.083467494,1,15,10,243
1.3825,1.07533,0.12306777,629,627.4,1.496662955,1.22375,0.080585126,1,15,10,244
1.3825,1.1018,0.109891856,630,627.02,1.643045952,1.23235,0.089681952,1,15,10,245
1.3825,1.07734,0.11672628,630,627.4,1.523154621,1.22445,0.072582522,1,16,10,246
1.3825,1.08436,0.111411446,630,626.98,1.726151789,1.21075,0.07857393,1,21,10,247
1.3825,1.0685,0.129500116,629,627.56,1.387948126,1.21765,0.075974354,1,20,10,248
1.3825,1.08172,0.093320799,630,627.56,1.779438114,1.2193,0.059596225,1,11,10,249
1.3825,1.09515,0.110677561,630,628.1,1.486606875,1.20295,0.067632999,1,22,10,250
1.3825,1.0774,0.120746718,631,627.7,1.95192213,1.2125,0.062841069,1,11,10,251
1.3825,1.09795,0.094837453,631,627.38,1.765106229,1.22275,0.057608702,1,16,10,252
1.3825,1.10099,0.093494358,631,627.64,2.056793621,1.21965,0.060513242,1,10,10,253
1.3825,1.09525,0.115242277,631,627.62,1.968654363,1.1721,0.174210476,1,7,10,254
1.3825,1.07403,0.130312947,631,627.78,2.052218312,1.22795,0.056351331,1,10,10,255
1.3825,1.07716,0.104347134,631,627.62,1.885629868,1.2024,0.072772179,1,11,10,256
1.3825,1.09734,0.106913023,631,627.8,2.068816087,1.1933,0.0774,1,10,10,257
1.3825,1.09152,0.109127355,631,627.6,2.068816087,1.22475,0.064445035,1,10,10,258
1.3825,1.09157,0.102741667,631,627.62,2.106086418,1.2065,0.074196698,2,10,10,259
1.3825,1.08263,0.116809923,632,627.8,2.181742423,1.22265,0.055891882,2,10,10,260
1.3825,1.08851,0.118223284,631,627.66,2.205538483,1.21395,0.064224781,3,10,10,261
1.3825,1.10186,0.109916334,632,628.04,2.208710031,1.22945,0.056121498,4,6,10,262
1.3825,1.10073,0.097120349,632,628.24,2.462194143,1.23155,0.055126423,4,6,10,263
1.3825,1.09479,0.10540361,631,628.18,2.430555492,1.23155,0.055126423,4,6,10,264
1.3825,1.08365,0.112471696,631,628.24,2.328604732,1.2342,0.05538646,5,5,10,265
1.3825,1.10906,0.106154776,631,628.26,2.480403193,1.25095,0.059858354,5,5,10,266
1.3825,1.07853,0.127566783,632,628.44,2.515233588,1.25095,0.059858354,3,7,10,267
1.3825,1.1039,0.105073355,632,628.36,2.52,1.25095,0.059858354,4,6,10,268
1.3825,1.09428,0.11657376,631,628.32,2.395328787,1.25145,0.059462782,5,5,10,269
1.3825,1.10724,0.11003805,632,628.38,2.513085753,1.25305,0.058053617,4,6,10,270
1.3825,1.10273,0.115762309,632,628.48,2.459593462,1.25305,0.058053617,4,6,10,271
1.3825,1.09032,0.121737412,632,628.34,2.542518437,1.2568,0.056237532,5,5,10,272
1.3825,1.10347,0.115357982,632,628.3,2.53968502,1.2596,0.056327081,4,6,10,273
1.3825,1.1021,0.122294808,632,628.58,2.442048321,1.26265,0.055399481,3,6,10,274
1.3825,1.11034,0.118698755,632,628.28,2.433433788,1.2658,0.056832297,4,6,10,275
1.3825,1.08286,0.118564035,632,628.36,2.527924049,1.26045,0.064202979,5,5,10,276
1.3825,1.07885,0.139108312,632,628.4,2.465765601,1.26065,0.064056245,4,6,10,277
1.3825,1.10611,0.110931614,632,628.58,2.616027523,1.26065,0.064056245,4,6,10,278
1.3825,1.0954,0.132451954,632,628.42,2.498719672,1.26115,0.064422841,4,6,10,279
1.3825,1.08248,0.141501271,633,628.54,2.639772717,1.26205,0.062951747,4,6,10,280
1.3825,1.08656,0.122050508,632,628.4,2.660826939,1.24635,0.086793447,1,10,10,281
1.3825,1.1038,0.10940393,633,629.18,2.414042253,1.2594,0.068362197,2,9,10,282
1.3825,1.09528,0.109799643,632,628.56,2.499279896,1.2474,0.095388626,1,9,10,283
1.3825,1.09224,0.120465316,632,628.5,2.451530134,1.2167,0.091342542,1,11,10,284
1.3825,1.08921,0.113299739,632,628.16,2.625718949,1.21455,0.092781585,1,15,10,285
1.3825,1.09846,0.114470426,633,628.56,2.401332963,1.2209,0.082958664,1,10,10,286
1.3825,1.09939,0.102098251,633,628.32,2.845628226,1.25125,0.069134742,2,15,10,287
1.3825,1.07741,0.129714906,633,629.16,2.492869832,1.20595,0.081845724,1,14,10,288
1.3825,1.10652,0.089277431,632,627.52,2.655108284,1.203,0.084897291,1,26,10,289
1.3825,1.10678,0.099953897,633,630.12,2.113196631,1.21745,0.070953664,1,15,10,290
1.3825,1.09312,0.100729467,633,628.32,2.541180828,1.2265,0.06691375,1,20,10,291
1.3825,1.09048,0.09661097,634,629.98,2.42890922,1.2167,0.06643764,1,15,10,292
